posting_year,country,region,industry,seniority_level,risk_category,avg_salary_usd,median_salary_usd,avg_ai_intensity,avg_automation_risk,avg_displacement_risk,job_count,pct_ai_mentioned,unique_job_titles
2010,Vietnam,Southeast Asia,Government,Executive,LOW,,,0.07,,3.74,1,0.0,1
2010,Vietnam,Southeast Asia,Manufacturing,Mid,LOW,,,0.1,,,1,0.0,1
2010,Vietnam,Southeast Asia,Tech,Junior,LOW,,,0.13,,-2.22,1,0.0,1
2011,Argentina,South America,Finance,Junior,LOW,,,0.07,,,1,0.0,1
2011,Argentina,South America,Government,Executive,LOW,,,0.1,,1.995,2,0.0,2
2011,Argentina,South America,Government,Lead,LOW,,,0.13,,,1,0.0,1
2011,Argentina,South America,Manufacturing,Mid,HIGH,,,0.01,32804.0,0.67,1,0.0,1
2011,Australia,Oceania,Agriculture,Mid,HIGH,,,0.15,75445.0,0.89,1,0.0,1
2011,Australia,Oceania,Agriculture,Senior,HIGH,,,0.19,73953.0,0.75,1,0.0,1
2011,Australia,Oceania,Agriculture,Senior,LOW,,,0.04,,-1.82,1,0.0,1
2011,Australia,Oceania,Education,Intern,LOW,,,0.09,,-2.85,1,0.0,1
2011,Australia,Oceania,Education,Junior,LOW,,,0.01,,61225.0,1,0.0,1
2011,Australia,Oceania,Education,Senior,HIGH,,,0.02,63743.0,0.83,1,0.0,1
2011,Australia,Oceania,Energy,Intern,LOW,,,0.05,,1.95,1,0.0,1
2011,Australia,Oceania,Energy,Mid,LOW,,,0.05,,4.02,1,0.0,1
2011,Australia,Oceania,Energy,Senior,LOW,,,0.09,,-2.58,1,0.0,1
2011,Australia,Oceania,Finance,Intern,LOW,,,0.0,,-2.95,1,0.0,1
2011,Australia,Oceania,Finance,Junior,HIGH,,,0.58,80485.0,0.2,1,100.0,1
2011,Australia,Oceania,Government,Intern,HIGH,,,0.13,70884.0,0.85,1,0.0,1
2011,Australia,Oceania,Healthcare,Junior,LOW,,,0.05,,0.76,1,0.0,1
2011,Australia,Oceania,Healthcare,Senior,LOW,,,0.2,,-1.5,1,0.0,1
2011,Australia,Oceania,Manufacturing,Junior,HIGH,,,0.19,57960.0,0.86,1,0.0,1
2011,Australia,Oceania,Manufacturing,Junior,LOW,,,,,,1,100.0,1
2011,Australia,Oceania,Retail,Lead,LOW,,,0.07,,,1,0.0,1
2011,Australia,Oceania,Tech,Intern,LOW,,,0.03,,,1,0.0,1
2011,Australia,Oceania,Tech,Junior,HIGH,,,0.04,57145.0,0.62,1,0.0,1
2011,Bangladesh,South Asia,Finance,Senior,LOW,,,0.04,,18022.0,2,0.0,2
2011,Bangladesh,South Asia,Government,Lead,LOW,,,0.05,,18064.0,1,0.0,1
2011,Bangladesh,South Asia,Government,Senior,LOW,,,0.04,,18237.0,1,0.0,1
2011,Bangladesh,South Asia,Manufacturing,Senior,HIGH,,,0.0,18947.0,0.72,1,0.0,1
2011,Bangladesh,South Asia,Retail,Senior,HIGH,,,0.06,20573.0,0.74,1,0.0,1
2011,Brazil,South America,Agriculture,Executive,HIGH,,,0.17,37177.0,0.77,1,0.0,1
2011,Brazil,South America,Healthcare,Executive,LOW,0.58,0.58,,,,1,100.0,1
2011,Brazil,South America,Healthcare,Junior,LOW,,,0.16,,,1,0.0,1
2011,Brazil,South America,Manufacturing,Executive,LOW,,,0.02,,33091.0,1,0.0,1
2011,Brazil,South America,Retail,Intern,LOW,,,0.2,,,1,0.0,1
2011,Brazil,South America,Tech,Executive,LOW,,,,,,1,100.0,1
2011,Brazil,South America,Tech,Junior,LOW,,,0.04,,-4.51,1,0.0,1
2011,Brazil,South America,Tech,Senior,LOW,,,0.59,,1.59,1,100.0,1
2011,Canada,North America,Education,Intern,LOW,,,0.01,,,1,0.0,1
2011,Canada,North America,Energy,Junior,LOW,,,0.06,,-0.63,1,0.0,1
2011,Canada,North America,Retail,Executive,LOW,,,0.14,,4.8,1,0.0,1
2011,Canada,North America,Retail,Lead,LOW,,,0.16,,,1,0.0,1
2011,Canada,North America,Tech,Intern,HIGH,,,0.43,105601.0,0.1,1,100.0,1
2011,Canada,North America,Tech,Intern,LOW,,,0.91,,,1,100.0,1
2011,Canada,North America,Tech,Junior,LOW,,,0.04,,3.74,1,0.0,1
2011,Chile,South America,Education,Intern,HIGH,,,0.02,33191.0,0.85,1,0.0,1
2011,Chile,South America,Energy,Senior,LOW,,,0.07,,,1,0.0,1
2011,Chile,South America,Manufacturing,Executive,LOW,,,0.12,,35925.0,1,0.0,1
2011,Chile,South America,Manufacturing,Senior,LOW,,,0.17,,,1,0.0,1
2011,China,East Asia,Education,Executive,LOW,,,0.065,,49654.0,2,0.0,2
2011,China,East Asia,Finance,Intern,LOW,,,0.02,,-2.07,1,0.0,1
2011,China,East Asia,Finance,Junior,LOW,,,,,,1,100.0,1
2011,China,East Asia,Government,Intern,HIGH,,,0.05,58385.0,0.74,1,0.0,1
2011,China,East Asia,Government,Lead,LOW,,,0.065,,59129.0,2,0.0,2
2011,China,East Asia,Healthcare,Intern,LOW,,,0.16,,0.39,1,0.0,1
2011,China,East Asia,Healthcare,Mid,LOW,,,0.08,,-0.82,1,0.0,1
2011,China,East Asia,Manufacturing,Junior,LOW,,,0.56,,4.72,1,100.0,1
2011,China,East Asia,Retail,Intern,LOW,,,0.01,,,1,0.0,1
2011,China,East Asia,Retail,Mid,HIGH,,,0.17,62272.0,0.81,1,0.0,1
2011,China,East Asia,Tech,Senior,LOW,,,0.16,,56978.0,1,0.0,1
2011,Colombia,South America,Education,Lead,HIGH,,,0.13,33799.0,0.81,1,0.0,1
2011,Colombia,South America,Education,Senior,LOW,,,0.09,,-4.41,1,0.0,1
2011,Colombia,South America,Government,Junior,HIGH,,,0.1,32066.5,0.865,2,0.0,2
2011,Colombia,South America,Government,Lead,LOW,,,0.17,,-2.13,1,0.0,1
2011,Colombia,South America,Healthcare,Intern,HIGH,,,0.16,37847.0,0.63,1,0.0,1
2011,Colombia,South America,Retail,Senior,LOW,,,0.07,,38544.0,1,0.0,1
2011,Egypt,Africa,Education,Executive,LOW,,,0.15,,18271.0,1,0.0,1
2011,Egypt,Africa,Energy,Executive,LOW,,,0.13,,,1,0.0,1
2011,Egypt,Africa,Government,Senior,LOW,,,0.06,,20003.0,1,0.0,1
2011,Egypt,Africa,Healthcare,Lead,LOW,,,0.19,,19920.0,1,0.0,1
2011,Egypt,Africa,Healthcare,Senior,HIGH,,,0.08,19152.0,0.77,1,0.0,1
2011,Egypt,Africa,Tech,Intern,LOW,,,0.4,,23228.0,1,100.0,1
2011,France,Europe,Agriculture,Junior,LOW,,,0.19,,,1,0.0,1
2011,France,Europe,Finance,Lead,LOW,,,0.09,,1.62,1,0.0,1
2011,France,Europe,Retail,Senior,LOW,,,0.02,,,1,0.0,1
2011,Germany,Europe,Healthcare,Executive,LOW,,,0.05,,62041.0,1,0.0,1
2011,Ghana,Africa,Education,Mid,LOW,,,0.11,,-1.4,1,0.0,1
2011,Ghana,Africa,Energy,Intern,LOW,,,0.04,,21259.0,1,0.0,1
2011,Ghana,Africa,Finance,Mid,LOW,,,0.13,,21249.0,1,0.0,1
2011,Ghana,Africa,Tech,Junior,LOW,,,0.08,,4.55,1,0.0,1
2011,Ghana,Africa,Tech,Senior,LOW,,,0.01,,20313.0,1,0.0,1
2011,India,South Asia,Finance,Mid,LOW,,,0.15,,4.83,1,0.0,1
2011,India,South Asia,Government,Mid,LOW,,,0.16,,,1,0.0,1
2011,India,South Asia,Healthcare,Lead,LOW,,,0.2,,,1,0.0,1
2011,India,South Asia,Manufacturing,Junior,LOW,,,0.13,,11443.175,2,0.0,2
2011,India,South Asia,Manufacturing,Senior,LOW,,,0.11,,19722.0,1,0.0,1
2011,Indonesia,Southeast Asia,Agriculture,Junior,HIGH,,,0.08,28708.0,0.76,1,0.0,1
2011,Indonesia,Southeast Asia,Agriculture,Junior,LOW,,,0.07,,28726.0,1,0.0,1
2011,Indonesia,Southeast Asia,Agriculture,Senior,HIGH,,,0.05,32420.0,0.65,1,0.0,1
2011,Indonesia,Southeast Asia,Education,Junior,LOW,,,0.13,,4.74,1,0.0,1
2011,Indonesia,Southeast Asia,Finance,Senior,LOW,,,0.14,,,1,0.0,1
2011,Indonesia,Southeast Asia,Manufacturing,Intern,LOW,,,0.14,,-3.23,1,0.0,1
2011,Indonesia,Southeast Asia,Retail,Senior,LOW,,,0.15,,3.08,1,0.0,1
2011,Indonesia,Southeast Asia,Tech,Lead,LOW,,,0.04,,1.24,1,0.0,1
2011,Israel,Middle East,Finance,Executive,HIGH,,,0.14,54273.0,0.81,1,0.0,1
2011,Israel,Middle East,Healthcare,Mid,LOW,,,0.0,,,1,0.0,1
2011,Israel,Middle East,Manufacturing,Junior,LOW,,,0.11,,45392.0,1,0.0,1
2011,Israel,Middle East,Manufacturing,Mid,LOW,,,0.05,,3.72,1,0.0,1
2011,Israel,Middle East,Tech,Mid,LOW,,,0.12,,,1,0.0,1
2011,Italy,Europe,Finance,Lead,LOW,,,0.11,,,1,0.0,1
2011,Japan,East Asia,Agriculture,Lead,HIGH,,,0.2,56175.0,0.71,1,0.0,1
2011,Japan,East Asia,Energy,Junior,LOW,,,0.0,,1.08,1,0.0,1
2011,Japan,East Asia,Healthcare,Mid,HIGH,,,0.07,54411.0,0.69,1,0.0,1
2011,Japan,East Asia,Retail,Lead,LOW,,,0.05,,61338.0,1,0.0,1
2011,Jordan,Middle East,Agriculture,Senior,LOW,,,0.05,,2.82,1,0.0,1
2011,Jordan,Middle East,Finance,Executive,LOW,,,,,,1,100.0,1
2011,Jordan,Middle East,Manufacturing,Mid,HIGH,,,0.02,57177.0,0.83,1,0.0,1
2011,Jordan,Middle East,Retail,Junior,LOW,,,0.14,,-1.64,1,0.0,1
2011,Kenya,Africa,Agriculture,Mid,LOW,,,0.05,,20739.0,1,0.0,1
2011,Kenya,Africa,Education,Lead,LOW,,,0.18,,20087.0,1,0.0,1
2011,Kenya,Africa,Finance,Intern,LOW,,,0.49,,-4.5,1,100.0,1
2011,Kenya,Africa,Healthcare,Executive,LOW,,,0.08,,2.04,1,0.0,1
2011,Kenya,Africa,Healthcare,Intern,LOW,,,0.13,,17009.0,1,0.0,1
2011,Kenya,Africa,Healthcare,Mid,HIGH,,,0.1,18409.0,0.67,1,0.0,1
2011,Malaysia,Southeast Asia,Education,Senior,LOW,,,0.18,,33728.0,1,0.0,1
2011,Malaysia,Southeast Asia,Energy,Senior,LOW,,,0.16,,34085.0,1,0.0,1
2011,Malaysia,Southeast Asia,Finance,Intern,LOW,,,0.58,,37938.0,1,100.0,1
2011,Malaysia,Southeast Asia,Government,Mid,LOW,,,0.18,,-4.53,1,0.0,1
2011,Malaysia,Southeast Asia,Retail,Intern,LOW,,,0.14,,-0.17,1,0.0,1
2011,Malaysia,Southeast Asia,Retail,Lead,LOW,,,,,,1,100.0,1
2011,Mexico,North America,Agriculture,Executive,LOW,,,0.01,,-3.86,1,0.0,1
2011,Mexico,North America,Agriculture,Junior,LOW,,,0.12,,,1,0.0,1
2011,Mexico,North America,Energy,Intern,LOW,0.94,0.94,,,,1,100.0,1
2011,Mexico,North America,Energy,Junior,LOW,,,0.02,,4.6,1,0.0,1
2011,Mexico,North America,Energy,Senior,LOW,,,0.19,,-3.22,2,50.0,2
2011,Mexico,North America,Finance,Executive,LOW,,,,,101212.0,1,100.0,1
2011,Mexico,North America,Healthcare,Executive,HIGH,,,0.12,80166.0,0.66,1,0.0,1
2011,Mexico,North America,Manufacturing,Mid,HIGH,,,0.19,77200.0,0.67,1,0.0,1
2011,Mexico,North America,Retail,Junior,LOW,,,0.16,,,1,0.0,1
2011,Morocco,Africa,Education,Intern,LOW,,,0.05,,,1,0.0,1
2011,Morocco,Africa,Education,Junior,LOW,,,0.12,,20545.0,1,0.0,1
2011,Morocco,Africa,Education,Lead,LOW,,,0.04,,,1,0.0,1
2011,Morocco,Africa,Retail,Senior,HIGH,,,0.1,17310.0,0.86,1,0.0,1
2011,Nepal,South Asia,Agriculture,Mid,LOW,,,0.13,,-2.46,1,0.0,1
2011,Nepal,South Asia,Government,Executive,LOW,,,0.18,,,1,0.0,1
2011,Nepal,South Asia,Manufacturing,Executive,LOW,,,0.06,,-2.92,1,0.0,1
2011,Nepal,South Asia,Manufacturing,Lead,LOW,,,0.11,,,1,0.0,1
2011,Nepal,South Asia,Retail,Executive,LOW,,,0.07,,22321.0,1,0.0,1
2011,Nepal,South Asia,Retail,Lead,HIGH,,,0.13,22508.0,0.78,1,0.0,1
2011,Netherlands,Europe,Agriculture,Intern,LOW,,,0.13,,1.36,1,0.0,1
2011,Netherlands,Europe,Agriculture,Lead,LOW,,,0.18,,,1,0.0,1
2011,Netherlands,Europe,Healthcare,Executive,LOW,,,0.19,,,1,0.0,1
2011,Netherlands,Europe,Healthcare,Lead,LOW,,,0.15,,-2.38,1,0.0,1
2011,Netherlands,Europe,Manufacturing,Mid,LOW,,,,,,1,100.0,1
2011,Netherlands,Europe,Tech,Lead,HIGH,,,0.08,66379.0,0.82,1,0.0,1
2011,New Zealand,Oceania,Agriculture,Executive,LOW,,,0.06,,,1,0.0,1
2011,New Zealand,Oceania,Education,Intern,LOW,,,0.15,,,1,0.0,1
2011,New Zealand,Oceania,Education,Lead,LOW,,,0.05,,,1,0.0,1
2011,New Zealand,Oceania,Energy,Lead,HIGH,,,0.147,67599.0,0.74,3,0.0,3
2011,New Zealand,Oceania,Energy,Mid,LOW,,,0.08,,75384.0,1,0.0,1
2011,New Zealand,Oceania,Finance,Intern,HIGH,,,0.2,59057.0,0.85,1,0.0,1
2011,New Zealand,Oceania,Finance,Junior,LOW,,,0.15,,,1,0.0,1
2011,New Zealand,Oceania,Finance,Senior,HIGH,,,0.13,57492.0,0.9,1,0.0,1
2011,New Zealand,Oceania,Government,Executive,LOW,,,0.2,,,1,0.0,1
2011,New Zealand,Oceania,Government,Mid,HIGH,,,0.11,66812.0,0.74,1,0.0,1
2011,New Zealand,Oceania,Healthcare,Intern,LOW,,,0.16,,,1,0.0,1
2011,New Zealand,Oceania,Healthcare,Mid,LOW,,,0.14,,-4.46,1,0.0,1
2011,New Zealand,Oceania,Retail,Senior,LOW,,,0.08,,67257.0,1,0.0,1
2011,Nigeria,Africa,Energy,Mid,LOW,,,0.11,,,1,0.0,1
2011,Nigeria,Africa,Government,Executive,LOW,,,0.06,,20077.0,1,0.0,1
2011,Nigeria,Africa,Manufacturing,Executive,LOW,,,0.1,,,1,0.0,1
2011,Nigeria,Africa,Manufacturing,Junior,HIGH,,,0.05,17292.0,0.63,1,0.0,1
2011,Nigeria,Africa,Manufacturing,Junior,LOW,,,0.17,,19303.0,1,0.0,1
2011,Nigeria,Africa,Retail,Junior,HIGH,,,0.06,20786.0,0.69,1,0.0,1
2011,Nigeria,Africa,Tech,Junior,LOW,,,0.07,,0.7,1,0.0,1
2011,Pakistan,South Asia,Agriculture,Junior,LOW,,,0.18,,-0.08,1,0.0,1
2011,Pakistan,South Asia,Agriculture,Lead,LOW,,,0.04,,-2.06,1,0.0,1
2011,Pakistan,South Asia,Agriculture,Mid,LOW,,,0.0,,,1,0.0,1
2011,Pakistan,South Asia,Agriculture,Senior,HIGH,,,0.18,22303.0,0.62,1,0.0,1
2011,Pakistan,South Asia,Finance,Lead,LOW,,,0.04,,,1,0.0,1
2011,Pakistan,South Asia,Government,Mid,HIGH,,,0.14,19109.0,0.72,1,0.0,1
2011,Pakistan,South Asia,Retail,Executive,LOW,,,0.13,,,1,0.0,1
2011,Pakistan,South Asia,Tech,Intern,LOW,,,0.2,,23545.0,1,0.0,1
2011,Peru,South America,Agriculture,Junior,LOW,,,0.02,,32863.0,1,0.0,1
2011,Peru,South America,Education,Executive,LOW,,,0.18,,31774.0,1,0.0,1
2011,Peru,South America,Education,Intern,HIGH,,,0.13,32783.0,0.72,1,0.0,1
2011,Peru,South America,Education,Mid,LOW,,,0.16,,4.1,1,0.0,1
2011,Peru,South America,Government,Junior,LOW,,,0.03,,37799.0,1,0.0,1
2011,Peru,South America,Government,Senior,LOW,,,0.2,,0.55,1,0.0,1
2011,Peru,South America,Healthcare,Junior,LOW,,,0.11,,,1,0.0,1
2011,Peru,South America,Manufacturing,Mid,LOW,,,0.04,,,1,0.0,1
2011,Peru,South America,Retail,Executive,HIGH,,,0.01,34047.0,0.74,1,0.0,1
2011,Peru,South America,Retail,Intern,LOW,,,0.06,,,1,0.0,1
2011,Peru,South America,Tech,Executive,HIGH,,,0.53,45327.0,0.28,1,100.0,1
2011,Philippines,Southeast Asia,Finance,Intern,LOW,,,0.18,,,1,0.0,1
2011,Philippines,Southeast Asia,Healthcare,Executive,LOW,,,0.05,,,1,0.0,1
2011,Philippines,Southeast Asia,Healthcare,Lead,LOW,,,0.03,,28578.0,1,0.0,1
2011,Philippines,Southeast Asia,Healthcare,Mid,LOW,,,0.09,,2.43,1,0.0,1
2011,Philippines,Southeast Asia,Healthcare,Senior,LOW,,,0.09,,33610.0,1,0.0,1
2011,Philippines,Southeast Asia,Retail,Executive,LOW,,,0.06,,34168.0,2,50.0,2
2011,Poland,Europe,Education,Mid,HIGH,,,0.03,66036.0,0.82,1,0.0,1
2011,Poland,Europe,Education,Mid,LOW,,,0.04,,,1,0.0,1
2011,Poland,Europe,Healthcare,Junior,HIGH,,,0.16,64818.0,0.72,1,0.0,1
2011,Qatar,Middle East,Agriculture,Senior,LOW,,,0.03,,,1,0.0,1
2011,Qatar,Middle East,Finance,Senior,LOW,,,0.66,,-1.96,1,100.0,1
2011,Qatar,Middle East,Government,Executive,LOW,,,0.19,,57356.0,1,0.0,1
2011,Qatar,Middle East,Healthcare,Mid,LOW,0.84,0.84,,,,1,100.0,1
2011,Qatar,Middle East,Healthcare,Senior,LOW,,,0.02,,2.93,1,0.0,1
2011,Qatar,Middle East,Manufacturing,Mid,LOW,,,0.08,,,1,0.0,1
2011,Qatar,Middle East,Tech,Lead,LOW,,,0.095,,2.36,2,0.0,2
2011,Saudi Arabia,Middle East,Energy,Executive,LOW,,,0.16,,56588.0,1,0.0,1
2011,Saudi Arabia,Middle East,Finance,Senior,LOW,,,0.17,,-3.65,1,0.0,1
2011,Saudi Arabia,Middle East,Government,Intern,LOW,,,0.48,,81190.0,1,100.0,1
2011,Saudi Arabia,Middle East,Manufacturing,Mid,LOW,,,0.19,,,1,0.0,1
2011,Saudi Arabia,Middle East,Retail,Lead,LOW,,,0.09,,,1,0.0,1
2011,Saudi Arabia,Middle East,Tech,Junior,LOW,0.73,0.73,,,,1,100.0,1
2011,Singapore,Southeast Asia,Education,Executive,LOW,,,0.01,,32094.0,1,0.0,1
2011,Singapore,Southeast Asia,Education,Senior,LOW,,,0.15,,0.73,1,0.0,1
2011,Singapore,Southeast Asia,Government,Intern,LOW,,,0.2,,,1,0.0,1
2011,Singapore,Southeast Asia,Retail,Senior,LOW,0.62,0.62,,,,1,100.0,1
2011,Singapore,Southeast Asia,Tech,Executive,HIGH,,,0.12,28649.0,0.73,1,0.0,1
2011,South Africa,Africa,Energy,Senior,LOW,,,0.09,,15985.0,1,0.0,1
2011,South Africa,Africa,Finance,Lead,LOW,,,0.04,,-1.12,1,0.0,1
2011,South Africa,Africa,Retail,Intern,LOW,,,0.01,,,1,0.0,1
2011,South Korea,East Asia,Agriculture,Junior,LOW,,,0.02,,56214.0,1,0.0,1
2011,South Korea,East Asia,Agriculture,Mid,HIGH,,,0.14,63222.0,0.74,1,0.0,1
2011,South Korea,East Asia,Energy,Intern,LOW,,,0.04,,,1,0.0,1
2011,South Korea,East Asia,Government,Mid,LOW,,,0.11,,51941.0,1,0.0,1
2011,South Korea,East Asia,Healthcare,Lead,LOW,,,0.19,,,1,0.0,1
2011,South Korea,East Asia,Manufacturing,Lead,LOW,,,0.14,,58561.0,1,0.0,1
2011,South Korea,East Asia,Manufacturing,Mid,LOW,,,0.13,,-1.68,1,0.0,1
2011,South Korea,East Asia,Tech,Junior,LOW,,,0.01,,3.05,1,0.0,1
2011,Spain,Europe,Agriculture,Lead,HIGH,,,0.13,69995.0,0.64,1,0.0,1
2011,Spain,Europe,Agriculture,Senior,HIGH,,,0.01,64299.0,0.8,1,0.0,1
2011,Spain,Europe,Energy,Mid,LOW,,,0.08,,55598.0,1,0.0,1
2011,Spain,Europe,Finance,Lead,HIGH,,,0.11,55706.0,0.7,1,0.0,1
2011,Spain,Europe,Retail,Senior,LOW,,,0.09,,-1.43,1,0.0,1
2011,Spain,Europe,Tech,Mid,HIGH,,,0.04,67187.0,0.8,1,0.0,1
2011,Sri Lanka,South Asia,Agriculture,Executive,HIGH,,,0.17,17772.0,0.76,1,0.0,1
2011,Sri Lanka,South Asia,Agriculture,Mid,LOW,,,0.1,,-4.64,1,0.0,1
2011,Sri Lanka,South Asia,Manufacturing,Junior,HIGH,,,0.07,21938.0,0.87,1,0.0,1
2011,Sri Lanka,South Asia,Manufacturing,Mid,LOW,,,0.1,,1.6,1,0.0,1
2011,Sweden,Europe,Agriculture,Intern,LOW,,,0.04,,63655.0,1,0.0,1
2011,Sweden,Europe,Education,Executive,HIGH,,,0.13,58654.0,0.8,1,0.0,1
2011,Sweden,Europe,Energy,Intern,LOW,,,0.2,,,1,0.0,1
2011,Sweden,Europe,Energy,Junior,LOW,,,0.03,,58324.0,1,0.0,1
2011,Sweden,Europe,Finance,Mid,LOW,,,0.73,,,1,100.0,1
2011,Sweden,Europe,Government,Junior,LOW,,,0.15,,,1,0.0,1
2011,Sweden,Europe,Government,Senior,LOW,,,0.17,,63615.0,1,0.0,1
2011,Sweden,Europe,Tech,Mid,LOW,,,0.88,,2.68,1,100.0,1
2011,Taiwan,East Asia,Education,Intern,LOW,,,0.05,,64572.0,1,0.0,1
2011,Taiwan,East Asia,Energy,Mid,LOW,,,0.12,,58946.0,1,0.0,1
2011,Taiwan,East Asia,Government,Intern,HIGH,,,0.04,57901.0,0.83,1,0.0,1
2011,Taiwan,East Asia,Government,Lead,LOW,,,0.06,,-3.98,1,0.0,1
2011,Taiwan,East Asia,Government,Senior,LOW,,,0.2,,,1,0.0,1
2011,Taiwan,East Asia,Healthcare,Intern,HIGH,,,0.2,52755.0,0.82,1,0.0,1
2011,Taiwan,East Asia,Healthcare,Mid,LOW,,,0.13,,,1,0.0,1
2011,Taiwan,East Asia,Manufacturing,Executive,LOW,,,0.17,,,1,0.0,1
2011,Taiwan,East Asia,Manufacturing,Mid,LOW,0.46,0.46,,,,1,100.0,1
2011,Taiwan,East Asia,Retail,Junior,LOW,,,0.18,,50327.0,1,0.0,1
2011,Taiwan,East Asia,Retail,Lead,LOW,,,0.11,,4.4,1,0.0,1
2011,Taiwan,East Asia,Retail,Senior,HIGH,,,0.18,50011.0,0.8,1,0.0,1
2011,Taiwan,East Asia,Tech,Lead,HIGH,,,0.18,53186.0,0.79,1,0.0,1
2011,Taiwan,East Asia,Tech,Mid,LOW,,,0.12,,-3.33,1,0.0,1
2011,Thailand,Southeast Asia,Government,Mid,LOW,,,0.12,,-2.91,1,0.0,1
2011,Thailand,Southeast Asia,Healthcare,Intern,HIGH,,,0.04,35508.0,0.8,1,0.0,1
2011,Thailand,Southeast Asia,Retail,Mid,LOW,,,0.18,,1.34,1,0.0,1
2011,UAE,Middle East,Energy,Junior,LOW,,,0.07,,-1.61,1,0.0,1
2011,UAE,Middle East,Energy,Mid,LOW,,,0.14,,,1,0.0,1
2011,UAE,Middle East,Energy,Senior,LOW,,,0.13,,,1,0.0,1
2011,UAE,Middle East,Government,Executive,LOW,,,0.19,,-3.47,1,0.0,1
2011,UAE,Middle East,Retail,Senior,HIGH,,,0.16,43815.0,0.7,1,0.0,1
2011,UAE,Middle East,Tech,Senior,HIGH,,,0.08,53646.0,0.87,1,0.0,1
2011,United Kingdom,Europe,Agriculture,Intern,HIGH,,,0.06,53318.0,0.69,1,0.0,1
2011,United Kingdom,Europe,Finance,Mid,LOW,,,0.12,,4.18,1,0.0,1
2011,United Kingdom,Europe,Healthcare,Lead,LOW,,,0.02,,,1,0.0,1
2011,United Kingdom,Europe,Manufacturing,Executive,LOW,,,0.08,,3.23,1,0.0,1
2011,United States,North America,Education,Lead,LOW,,,0.04,,,1,0.0,1
2011,United States,North America,Education,Mid,LOW,,,0.1,,3.14,1,0.0,1
2011,United States,North America,Finance,Lead,LOW,,,0.08,,-4.5,2,0.0,2
2011,United States,North America,Government,Lead,LOW,,,0.03,,1.66,1,0.0,1
2011,United States,North America,Manufacturing,Lead,LOW,,,0.135,,0.59,2,0.0,2
2011,United States,North America,Manufacturing,Senior,LOW,,,0.14,,66797.0,1,0.0,1
2011,United States,North America,Retail,Lead,HIGH,,,0.09,63773.0,0.8,1,0.0,1
2011,United States,North America,Tech,Lead,HIGH,,,0.02,70416.0,0.62,1,0.0,1
2011,United States,North America,Tech,Senior,LOW,,,0.14,,,1,0.0,1
2011,Vietnam,Southeast Asia,Agriculture,Senior,LOW,,,0.12,,2.94,1,0.0,1
2011,Vietnam,Southeast Asia,Education,Lead,LOW,,,0.85,,1.11,1,100.0,1
2011,Vietnam,Southeast Asia,Energy,Executive,HIGH,,,0.19,28647.0,0.79,1,0.0,1
2011,Vietnam,Southeast Asia,Energy,Mid,LOW,,,0.1,,4.94,1,0.0,1
2011,Vietnam,Southeast Asia,Finance,Executive,LOW,,,0.02,,,1,0.0,1
2011,Vietnam,Southeast Asia,Manufacturing,Lead,LOW,,,0.09,,34470.0,1,0.0,1
2011,Vietnam,Southeast Asia,Retail,Junior,LOW,,,0.11,,,1,0.0,1
2012,Argentina,South America,Education,Executive,LOW,,,0.04,,32037.0,1,0.0,1
2012,Argentina,South America,Energy,Mid,LOW,,,0.03,,35032.0,1,0.0,1
2012,Argentina,South America,Government,Executive,LOW,,,0.17,,40617.0,1,0.0,1
2012,Argentina,South America,Government,Intern,HIGH,,,0.14,34688.0,0.74,1,0.0,1
2012,Argentina,South America,Government,Mid,LOW,,,0.15,,-2.42,1,0.0,1
2012,Argentina,South America,Healthcare,Mid,HIGH,,,0.05,39661.0,0.67,1,0.0,1
2012,Argentina,South America,Healthcare,Senior,LOW,,,0.12,,,1,0.0,1
2012,Argentina,South America,Retail,Executive,LOW,,,0.04,,-1.21,1,0.0,1
2012,Australia,Oceania,Agriculture,Junior,LOW,,,0.08,,,1,0.0,1
2012,Australia,Oceania,Education,Intern,LOW,,,0.07,,1.77,1,0.0,1
2012,Australia,Oceania,Education,Junior,HIGH,,,0.14,71964.0,0.62,1,0.0,1
2012,Australia,Oceania,Government,Executive,LOW,,,0.17,,1.09,1,0.0,1
2012,Australia,Oceania,Government,Intern,LOW,,,0.115,,,2,0.0,2
2012,Australia,Oceania,Government,Lead,LOW,,,0.1,,0.54,1,0.0,1
2012,Australia,Oceania,Government,Senior,LOW,0.54,0.54,,,,1,100.0,1
2012,Australia,Oceania,Healthcare,Junior,LOW,,,0.12,,,1,0.0,1
2012,Australia,Oceania,Healthcare,Mid,LOW,,,0.17,,,1,0.0,1
2012,Australia,Oceania,Healthcare,Senior,LOW,,,0.15,,-0.94,1,0.0,1
2012,Australia,Oceania,Tech,Senior,LOW,,,0.07,,,1,0.0,1
2012,Bangladesh,South Asia,Energy,Senior,LOW,,,0.1,,0.25,1,0.0,1
2012,Bangladesh,South Asia,Government,Lead,LOW,,,0.19,,21514.0,1,0.0,1
2012,Bangladesh,South Asia,Healthcare,Intern,LOW,,,0.55,,,1,100.0,1
2012,Bangladesh,South Asia,Healthcare,Junior,LOW,,,0.17,,3.89,1,0.0,1
2012,Bangladesh,South Asia,Healthcare,Mid,LOW,,,0.075,,-3.2,2,0.0,2
2012,Bangladesh,South Asia,Manufacturing,Executive,LOW,,,0.14,,-4.24,1,0.0,1
2012,Bangladesh,South Asia,Tech,Lead,LOW,,,,,,1,100.0,1
